transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
9839,0,3451,5/12/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
12951,0,3451,21/6/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
13461,1,3451,6/7/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
17219,0,3451,21/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
5210,44,3450,11/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
5402,32,3450,13/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
5912,14,3450,24/4/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
13722,45,3450,23/9/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
16498,68,3450,5/4/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
17875,63,3450,8/6/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
3680,81,3449,19/6/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41064
4222,58,3449,26/4/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37823
5019,18,3449,29/4/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38206
15411,91,3449,3/8/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38339
3548,35,3448,11/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
10787,43,3448,16/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
10927,0,3448,20/12/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
16145,40,3448,12/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
16634,0,3448,6/10/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
1615,69,3447,16/1/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
7259,80,3447,16/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
8126,28,3447,15/4/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
9065,5,3447,17/3/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
12415,19,3447,26/6/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
12615,54,3447,26/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
14359,11,3447,8/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
14761,50,3447,24/2/2017,,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
14905,0,3447,18/8/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
17720,0,3447,5/5/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
18932,35,3447,20/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
17981,69,3446,26/12/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
18165,86,3446,3/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
8098,99,3445,5/2/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364
8246,33,3445,17/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698
10687,33,3445,16/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336
11818,15,3445,2/9/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,39880
14954,57,3445,13/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143
18600,54,3445,31/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,40779
9596,14,3444,22/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
14017,55,3444,21/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
5404,77,3443,28/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,41533
5872,56,3443,13/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,40779
8129,1,3443,1/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
11805,3,3443,14/5/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,33549
14704,95,3443,14/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
18305,77,3443,1/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,42226
4260,74,3442,8/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,37873
8445,77,3442,24/5/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,38193
11425,56,3442,20/5/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
18349,60,3442,10/6/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41047
3374,35,3441,14/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
6327,43,3441,25/1/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42218
6549,0,3441,21/4/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,36668
7210,0,3441,26/5/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079
13523,67,3441,26/7/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,40670
1694,97,3440,28/11/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
6083,79,3440,10/4/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
8011,49,3440,10/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
8187,80,3440,23/8/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
10723,16,3440,20/3/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
1196,78,3439,27/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38206
7774,69,3439,9/10/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,36668
11013,67,3439,30/4/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,40410
13933,1,3439,27/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
17401,69,3439,22/8/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
19834,95,3439,17/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,38002
1506,77,3438,12/3/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,36833
4545,89,3438,24/3/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560
8575,70,3438,9/7/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36367
13711,10,3438,17/5/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,34556
17600,76,3438,23/5/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,38482
3754,33,3437,17/5/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
11222,95,3437,28/3/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
13538,0,3437,25/1/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
14532,99,3437,19/9/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
19089,38,3437,20/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
267,69,3436,13/8/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,41922
2175,20,3436,31/1/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",36334
11585,27,3436,8/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
15419,1,3436,19/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15582,90,3436,21/10/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38002
15616,13,3436,28/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,39880
18398,3,3436,11/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
759,94,3435,5/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
764,69,3435,28/6/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
10374,13,3435,16/8/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
11437,21,3435,3/1/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
17611,47,3435,2/2/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
9021,8,3434,27/10/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
11692,84,3434,30/4/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
13813,47,3434,6/7/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
16272,12,3434,6/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
16858,34,3434,2/8/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
901,59,3433,9/2/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
1612,82,3433,14/3/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
2696,29,3433,15/4/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
4962,79,3433,2/6/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
6682,6,3433,23/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
7518,65,3433,30/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
8858,68,3433,22/1/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
10921,63,3433,3/5/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
11774,41,3433,30/1/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
17326,66,3433,11/9/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
3288,66,3432,22/7/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
4037,82,3432,21/5/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,36145
5941,26,3432,5/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33455
7006,30,3432,28/5/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
10930,40,3432,15/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,35560
10984,17,3432,11/4/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40670
11725,15,3432,18/7/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34244
17885,52,3432,13/2/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35470
1765,48,3431,3/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
3552,71,3431,7/2/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
11007,26,3431,22/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
13407,74,3431,8/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
14433,61,3431,14/4/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
15813,38,3431,27/5/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
16430,36,3431,25/3/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
16566,30,3431,22/2/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
17029,51,3431,2/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
19407,27,3431,21/7/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
4048,48,3430,13/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,37668
7556,47,3430,28/10/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41009
7671,95,3430,4/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,34556
7783,19,3430,5/1/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,42404
11209,2,3430,7/4/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,33549
13759,4,3430,10/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40784
19211,29,3430,20/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337
7299,0,3429,1/6/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
7648,66,3429,5/5/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
10821,10,3429,31/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
15095,0,3429,22/3/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
1993,11,3428,30/9/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,35378
6830,16,3427,26/9/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
10120,14,3427,26/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",34586
11526,24,3427,16/8/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,34115
14597,38,3427,16/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,35560
14817,1,3427,9/5/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
15834,43,3427,15/1/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41848
18866,71,3427,29/12/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",42710
19470,47,3427,5/2/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37220
8976,60,3426,15/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
9686,76,3426,25/10/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
14676,78,3426,1/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
15532,7,3426,25/5/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
15826,11,3426,4/1/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
18229,78,3426,31/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
358,6,3425,6/12/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,33549
7049,24,3425,13/3/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,33552
7624,41,3425,12/12/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,34071
14591,9,3425,29/11/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,37838
15227,74,3425,25/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
16028,55,3425,4/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,35707
12268,89,3424,23/1/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37874
19946,38,3424,30/7/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40336
3208,69,3423,11/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
10071,96,3423,14/10/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
16324,17,3423,10/9/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
17889,61,3423,18/5/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
7963,25,3422,28/11/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
11457,59,3422,12/3/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
12282,66,3422,24/5/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
15086,52,3422,1/11/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
19816,13,3422,6/2/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
815,22,3421,19/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42696
2385,16,3421,8/5/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378
5241,58,3421,13/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,41047
5340,71,3421,2/12/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553
5612,74,3421,27/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455
7639,13,3421,25/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,41345
13597,11,3421,22/5/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,35378
13953,1,3421,28/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
15261,47,3421,27/11/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37823
16907,0,3421,26/1/2017,FALSE,Approved,,,,,731.41,,
669,68,3420,7/4/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,36668
4322,47,3420,16/2/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41064
4439,67,3420,25/12/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,33879
7186,71,3420,30/9/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",36668
10497,65,3420,5/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42710
10913,4,3420,14/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
13137,84,3420,24/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
15146,78,3420,9/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38339
17188,21,3420,22/4/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
18658,51,3420,15/4/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",33259
19874,2,3420,28/5/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
2357,25,3419,25/12/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,35455
11176,62,3419,3/10/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,37659
13228,3,3419,1/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40649
3323,0,3418,10/9/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
9537,31,3418,24/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
11383,33,3418,13/2/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
13565,29,3418,1/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
14794,90,3418,24/1/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
436,96,3417,26/9/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
1747,26,3417,30/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
2801,81,3417,5/1/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
4205,7,3417,20/7/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
4982,29,3417,8/8/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
14165,85,3417,24/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
16576,34,3417,8/3/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
18849,48,3417,29/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
8438,66,3416,7/5/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,33879
15702,12,3416,30/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
18316,90,3416,9/6/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38002
424,96,3415,3/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002
3476,79,3415,13/5/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206
3930,0,3415,30/10/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
6863,63,3415,2/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,37698
11928,62,3415,19/9/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40670
16888,27,3415,5/4/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
2818,20,3414,3/1/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34165
6651,63,3414,13/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
19767,92,3414,21/7/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",38002
3030,73,3413,23/5/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
15940,32,3413,5/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
16772,55,3413,25/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
19416,71,3413,24/2/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
844,40,3412,9/7/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,36498
8315,4,3412,16/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,40649
18985,39,3412,27/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38991
19760,14,3412,6/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",38693
3600,37,3411,29/4/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336
5897,46,3411,7/9/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
12389,83,3411,30/11/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
13966,60,3411,27/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",34143
